WARNING 2023-07-22 20:21:08,130 basehttp 13276 6170914816 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:21:08,145 basehttp 13276 6170914816 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:21:08,164 basehttp 13276 6187741184 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:21:08,191 basehttp 13276 6170914816 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:21:15,054 basehttp 13276 6170914816 "GET /product/create_product/ HTTP/1.1" 200 20318
WARNING 2023-07-22 20:21:15,095 log 13276 6170914816 Not Found: /css2
WARNING 2023-07-22 20:21:15,095 basehttp 13276 6170914816 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:21:15,122 basehttp 13276 6170914816 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:21:15,123 basehttp 13276 6187741184 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:21:15,134 basehttp 13276 6170914816 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:21:23,571 basehttp 13276 6170914816 "GET /product/getsubcategories/?category_id=1 HTTP/1.1" 200 238
ERROR 2023-07-22 20:21:35,214 views 13276 6170914816 {"sub_category": [{"message": "This field is required.", "code": "required"}]}
INFO 2023-07-22 20:21:35,215 basehttp 13276 6170914816 "POST /product/create_product/ HTTP/1.1" 302 0
INFO 2023-07-22 20:21:35,225 basehttp 13276 6170914816 "GET /product/product_list/ HTTP/1.1" 200 15097
WARNING 2023-07-22 20:21:35,270 log 13276 6170914816 Not Found: /css2
WARNING 2023-07-22 20:21:35,270 basehttp 13276 6170914816 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:21:35,292 basehttp 13276 6170914816 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:21:35,308 basehttp 13276 6170914816 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
WARNING 2023-07-22 20:21:35,308 basehttp 13276 6187741184 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
INFO 2023-07-22 20:26:11,132 autoreload 13276 8516132992 /Users/deji/Dev/Supply_Chain/product/urls.py changed, reloading.
INFO 2023-07-22 20:26:11,463 autoreload 13653 8516132992 Watching for file changes with StatReloader
INFO 2023-07-22 20:26:46,640 basehttp 13653 6199652352 "GET /product/create_product/ HTTP/1.1" 200 20595
WARNING 2023-07-22 20:26:46,695 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:26:46,696 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:26:46,704 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:26:46,739 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:26:46,741 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:26:58,846 basehttp 13653 6199652352 "GET /product/getsubcategories/?category_id=1 HTTP/1.1" 200 238
ERROR 2023-07-22 20:27:11,008 views 13653 6199652352 {"sub_category": [{"message": "This field is required.", "code": "required"}]}
INFO 2023-07-22 20:27:11,009 basehttp 13653 6199652352 "POST /product/create_product/ HTTP/1.1" 302 0
INFO 2023-07-22 20:27:11,019 basehttp 13653 6199652352 "GET /product/product_list/ HTTP/1.1" 200 15097
WARNING 2023-07-22 20:27:11,062 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:27:11,064 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:27:11,094 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:27:11,108 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:27:11,113 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:29:18,922 basehttp 13653 6199652352 "GET /dashboard/ HTTP/1.1" 200 12636
WARNING 2023-07-22 20:29:18,973 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:29:18,973 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:29:18,989 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:29:19,009 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:29:19,011 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:29:24,343 basehttp 13653 6199652352 "GET /product/create_product/ HTTP/1.1" 200 20633
WARNING 2023-07-22 20:29:24,392 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:29:24,392 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:29:24,397 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:29:24,413 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:29:24,428 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:29:34,156 basehttp 13653 6199652352 "GET /product/getsubcategories/?category_id=1 HTTP/1.1" 200 238
ERROR 2023-07-22 20:29:45,834 views 13653 6199652352 {"sub_category": [{"message": "This field is required.", "code": "required"}]}
INFO 2023-07-22 20:29:45,835 basehttp 13653 6199652352 "POST /product/create_product/ HTTP/1.1" 302 0
INFO 2023-07-22 20:29:45,848 basehttp 13653 6199652352 "GET /product/product_list/ HTTP/1.1" 200 15097
WARNING 2023-07-22 20:29:45,897 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:29:45,898 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:29:45,941 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:29:45,942 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:29:45,942 basehttp 13653 6233305088 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:30:54,052 basehttp 13653 6199652352 "GET /dashboard/ HTTP/1.1" 200 12636
WARNING 2023-07-22 20:30:54,102 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:30:54,103 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:30:54,120 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:30:54,138 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:30:54,140 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:31:05,379 basehttp 13653 6199652352 "GET /product/create_product/ HTTP/1.1" 200 20565
WARNING 2023-07-22 20:31:05,424 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:31:05,425 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:31:05,439 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:31:05,457 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:31:05,458 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:31:47,522 basehttp 13653 6199652352 "GET /product/create_product/ HTTP/1.1" 200 20556
WARNING 2023-07-22 20:31:47,587 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:31:47,587 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:31:47,638 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:31:47,641 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:31:47,643 basehttp 13653 6233305088 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:33:48,050 basehttp 13653 6199652352 "GET /product/create_product/ HTTP/1.1" 200 20378
WARNING 2023-07-22 20:33:48,113 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:33:48,114 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
WARNING 2023-07-22 20:33:48,127 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:33:48,150 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
WARNING 2023-07-22 20:33:48,152 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
INFO 2023-07-22 20:34:11,264 views 13653 6199652352 Product form save successfully.
INFO 2023-07-22 20:34:11,265 basehttp 13653 6199652352 "POST /product/create_product/ HTTP/1.1" 302 0
INFO 2023-07-22 20:34:11,274 basehttp 13653 6199652352 "GET /product/product_list/ HTTP/1.1" 200 16192
INFO 2023-07-22 20:34:11,339 basehttp 13653 6216478720 "GET /static/assets/img/icons/edit.svg HTTP/1.1" 304 0
WARNING 2023-07-22 20:34:11,340 log 13653 6199652352 Not Found: /css2
WARNING 2023-07-22 20:34:11,340 basehttp 13653 6199652352 "GET /css2 HTTP/1.1" 404 2611
INFO 2023-07-22 20:34:11,348 basehttp 13653 6199652352 "GET /static/assets/img/icons/delete.svg HTTP/1.1" 304 0
WARNING 2023-07-22 20:34:11,358 basehttp 13653 6199652352 "GET /static/assets/css/bootstrap.min.css.map HTTP/1.1" 404 1855
WARNING 2023-07-22 20:34:11,373 basehttp 13653 6216478720 "GET /static/assets/js/feather.min.js.map HTTP/1.1" 404 1843
WARNING 2023-07-22 20:34:11,374 basehttp 13653 6199652352 "GET /static/assets/js/bootstrap.bundle.min.js.map HTTP/1.1" 404 1870
INFO 2023-07-22 20:36:22,646 basehttp 13653 6199652352 "GET /accounts/profile/ HTTP/1.1" 200 15899
INFO 2023-07-22 20:36:22,708 basehttp 13653 6233305088 "GET /static/assets/img/icons/edit-set.svg HTTP/1.1" 304 0
